Order_No,Time from Pickup to Arrival
Order_No_12221,3219.6022561184545
Order_No_15027,2598.841708875255
Order_No_13046,3081.780082810562
Order_No_23294,2995.9016627396595
Order_No_17619,2972.3689867288012
Order_No_27669,2639.875302604617
Order_No_10126,2680.526215014156
Order_No_27144,3311.088561634916
Order_No_482,3348.7365361143957
Order_No_4556,3348.7365361143957
Order_No_12648,3233.2916646548792
Order_No_14121,2849.8437712662508
Order_No_14255,3287.138520089309
Order_No_27586,3227.680393957483
Order_No_27203,2972.3689867288012
Order_No_17462,3171.598113836126
Order_No_23192,3372.060904861646
Order_No_18063,2680.526215014156
Order_No_25906,3081.780082810562
Order_No_24348,2991.6998008966625
Order_No_2524,2687.00091994186
Order_No_3775,2651.3408880965617
Order_No_13760,2778.8336721976184
Order_No_14102,2991.6998008966625
Order_No_1055,3372.060904861646
Order_No_21376,3122.8313863372364
Order_No_5661,3372.060904861646
Order_No_23684,2687.00091994186
Order_No_424,3134.633674864595
Order_No_26558,2844.793772173624
Order_No_10185,3372.060904861646
Order_No_5646,3021.036430789394
Order_No_16792,2924.096739125351
Order_No_16581,3252.7931300520477
Order_No_1863,3294.5535216843805
Order_No_21003,2598.841708875255
Order_No_10001,2739.948795473868
Order_No_18704,2998.186483258168
Order_No_7701,3372.060904861646
Order_No_13579,2812.0575546057726
Order_No_12008,2680.526215014156
Order_No_26883,3372.060904861646
Order_No_24465,2651.3408880965617
Order_No_6494,2289.494382482146
Order_No_13066,2724.0114472862424
Order_No_22257,2998.186483258168
Order_No_6516,2724.0114472862424
Order_No_22550,2651.3408880965617
Order_No_24299,3021.036430789394
Order_No_4782,2289.494382482146
Order_No_4082,2712.963402459026
Order_No_12482,2812.2319700042935
Order_No_15890,3243.8025917931186
Order_No_7213,3224.273404518347
Order_No_21194,3329.5423951161947
Order_No_5267,2819.7579478930916
Order_No_3904,2687.00091994186
Order_No_11012,3336.748472613622
Order_No_5117,2724.0114472862424
Order_No_8954,2819.7579478930916
Order_No_12770,2651.3408880965617
Order_No_13716,2947.8508450934323
Order_No_25537,2651.3408880965617
Order_No_25107,2680.526215014156
Order_No_27085,2711.1310754389215
Order_No_21537,3348.7365361143957
Order_No_6384,2306.4649396704613
Order_No_19098,2928.265657158134
Order_No_15246,2825.0487522705334
Order_No_8349,3372.060904861646
Order_No_22526,3277.82410325564
Order_No_9812,2625.5570516779044
Order_No_24748,2711.1310754389215
Order_No_15407,3134.633674864595
Order_No_11860,3354.265491206368
Order_No_8429,3240.1166120700045
Order_No_12697,2711.1310754389215
Order_No_17141,3336.300648340114
Order_No_5244,2687.00091994186
Order_No_6835,3122.8313863372364
Order_No_19775,3252.7931300520477
Order_No_2305,2724.0114472862424
Order_No_9119,2803.7474456739856
Order_No_27293,3265.5286804327015
Order_No_9051,2868.4052333534164
Order_No_8152,3352.033986205048
Order_No_23689,3277.82410325564
Order_No_8230,2733.817185823964
Order_No_11158,3348.7365361143957
Order_No_14153,3240.1166120700045
Order_No_18769,3277.82410325564
Order_No_5431,2680.526215014156
Order_No_15551,2711.1310754389215
Order_No_12236,3399.591165669167
Order_No_13596,2803.7474456739856
Order_No_26104,2598.841708875255
Order_No_19401,2819.7579478930916
Order_No_16881,3123.5513805602213
Order_No_27894,3233.2916646548792
Order_No_25738,2724.0114472862424
Order_No_13386,3293.0356807506832
Order_No_465,3227.680393957483
Order_No_18333,2724.0114472862424
Order_No_2769,3287.138520089309
Order_No_23250,2718.5350385380307
Order_No_27735,2712.963402459026
Order_No_27404,2734.1658203472316
Order_No_2236,3344.330415723455
Order_No_18978,3277.82410325564
Order_No_1993,3469.766671376111
Order_No_9200,3233.2916646548792
Order_No_13988,2306.4649396704613
Order_No_1444,3348.7365361143957
Order_No_25790,3233.2916646548792
Order_No_1469,3026.915708845134
Order_No_5783,2815.5146728685613
Order_No_24060,2687.00091994186
Order_No_8961,2680.526215014156
Order_No_15132,3134.633674864595
Order_No_7209,2939.474471717561
Order_No_2068,2812.0575546057726
Order_No_2738,2651.3408880965617
Order_No_28246,2689.91977200978
Order_No_18836,2803.7474456739856
Order_No_24403,3296.522040302203
Order_No_19574,3326.6790761342654
Order_No_4704,2815.5146728685613
Order_No_7855,3348.7365361143957
Order_No_17944,2687.00091994186
Order_No_28002,2849.8437712662508
Order_No_10225,3114.822970138853
Order_No_25407,2734.1658203472316
Order_No_17613,2987.1302084894905
Order_No_24585,3227.1974781086865
Order_No_24075,2598.841708875255
Order_No_6875,2680.526215014156
Order_No_17196,2687.00091994186
Order_No_16441,3397.2523495020823
Order_No_10550,3134.633674864595
Order_No_17777,3227.680393957483
Order_No_20164,3309.1562226483748
Order_No_16659,3397.2523495020823
Order_No_3746,3114.822970138853
Order_No_3915,2689.91977200978
Order_No_14803,2868.4052333534164
Order_No_11049,2829.770272772087
Order_No_18799,2864.26391001933
Order_No_22124,2680.526215014156
Order_No_22508,3021.036430789394
Order_No_11686,2651.3408880965617
Order_No_19414,3041.8728922418704
Order_No_23300,2805.2289484555245
Order_No_21329,3348.7365361143957
Order_No_22927,2651.3408880965617
Order_No_3395,2833.4613693414362
Order_No_24504,3265.5286804327015
Order_No_16297,2711.1310754389215
Order_No_8550,2711.1310754389215
Order_No_21643,3048.151296713148
Order_No_16139,3233.2916646548792
Order_No_21954,3352.033986205048
Order_No_23109,2651.3408880965617
Order_No_18329,3381.631117315839
Order_No_22732,2932.737180945768
Order_No_10647,2825.0487522705334
Order_No_5574,2901.2276712994712
Order_No_4499,2680.526215014156
Order_No_22538,2803.7474456739856
Order_No_25755,2802.178422674823
Order_No_7791,2987.1302084894905
Order_No_22381,2965.358408227153
Order_No_10363,3233.2916646548792
Order_No_10756,3339.882725822839
Order_No_6036,2995.9016627396595
Order_No_17047,2680.526215014156
Order_No_2575,3348.7365361143957
Order_No_17703,2651.3408880965617
Order_No_6571,2987.1302084894905
Order_No_4720,2991.6998008966625
Order_No_23555,3265.5286804327015
Order_No_16502,2991.6998008966625
Order_No_16290,3265.5286804327015
Order_No_9796,2651.3408880965617
Order_No_7577,3374.0853950917867
Order_No_8090,3287.138520089309
Order_No_20734,2972.3689867288012
Order_No_21398,2868.4052333534164
Order_No_25640,2819.7579478930916
Order_No_9843,3372.060904861646
Order_No_11565,2819.7579478930916
Order_No_18753,3334.961345373902
Order_No_10873,2836.010216951994
Order_No_21583,3294.5535216843805
Order_No_23756,3336.748472613622
Order_No_22621,2844.793772173624
Order_No_15410,2718.5350385380307
Order_No_3807,3279.1210730045154
Order_No_25118,3372.060904861646
Order_No_13961,2724.0114472862424
Order_No_18694,2995.9016627396595
Order_No_21770,2724.0114472862424
Order_No_15450,3171.598113836126
Order_No_25610,2718.5350385380307
Order_No_23577,2680.526215014156
Order_No_23868,3169.410205922228
Order_No_27772,3354.265491206368
Order_No_13620,3257.1345004167556
Order_No_20929,2598.841708875255
Order_No_9832,2712.963402459026
Order_No_19583,3245.7409227290655
Order_No_19240,2598.841708875255
Order_No_27405,3397.2523495020823
Order_No_415,2947.8508450934323
Order_No_2074,2724.0114472862424
Order_No_4273,3277.82410325564
Order_No_14551,3021.036430789394
Order_No_17307,3345.385486172552
Order_No_23164,2796.228348800184
Order_No_27245,2825.0487522705334
Order_No_9319,2733.817185823964
Order_No_5988,3372.060904861646
Order_No_25017,3294.5535216843805
Order_No_22832,2815.0950155886776
Order_No_5081,3399.3511665323813
Order_No_7674,3343.352552459036
Order_No_4758,2718.5350385380307
Order_No_22178,2778.8336721976184
Order_No_11058,2701.1426990046384
Order_No_11808,2812.0575546057726
Order_No_23538,2901.2276712994712
Order_No_19906,2796.228348800184
Order_No_4829,2598.841708875255
Order_No_24015,2680.526215014156
Order_No_9511,2687.00091994186
Order_No_26575,3358.5824841812528
Order_No_14420,3372.060904861646
Order_No_6532,2849.8437712662508
Order_No_11065,2639.875302604617
Order_No_14081,2712.963402459026
Order_No_26903,2812.2319700042935
Order_No_14675,2687.00091994186
Order_No_14561,2680.526215014156
Order_No_1649,3233.2916646548792
Order_No_23121,2932.737180945768
Order_No_13967,2625.5570516779044
Order_No_13337,2680.526215014156
Order_No_21354,2639.875302604617
Order_No_18106,2825.0487522705334
Order_No_7540,3227.1974781086865
Order_No_21279,3372.244368952936
Order_No_25422,3346.8859965113566
Order_No_5569,3342.5081191825657
Order_No_9093,2928.265657158134
Order_No_17674,2812.0575546057726
Order_No_27296,3372.244368952936
Order_No_26022,2815.0950155886776
Order_No_5230,2991.6998008966625
Order_No_8694,2947.8508450934323
Order_No_20574,3372.060904861646
Order_No_3003,2739.948795473868
Order_No_27180,3021.036430789394
Order_No_26183,3169.410205922228
Order_No_25483,2680.526215014156
Order_No_3442,2639.875302604617
Order_No_15600,3372.244368952936
Order_No_14308,2838.6321697033354
Order_No_6373,2823.7838368233424
Order_No_11511,3169.410205922228
Order_No_19134,2924.096739125351
Order_No_16891,2651.3408880965617
Order_No_13968,2651.3408880965617
Order_No_5638,3294.5535216843805
Order_No_21913,3348.7365361143957
Order_No_15448,2812.0575546057726
Order_No_9404,2689.91977200978
Order_No_1472,2739.948795473868
Order_No_8172,2947.8508450934323
Order_No_94,2901.2276712994712
Order_No_9637,2724.0114472862424
Order_No_4123,3134.633674864595
Order_No_2416,2991.6998008966625
Order_No_23129,2712.963402459026
Order_No_9347,2680.526215014156
Order_No_13319,2625.5570516779044
Order_No_22804,2812.0575546057726
Order_No_3269,3245.7409227290655
Order_No_10457,3257.1345004167556
Order_No_18036,2733.817185823964
Order_No_13652,2739.948795473868
Order_No_25454,2724.0114472862424
Order_No_18189,2701.1426990046384
Order_No_22266,2724.0114472862424
Order_No_28208,2701.1426990046384
Order_No_16933,3221.9959440183075
Order_No_18639,3334.5078792783634
Order_No_11904,2724.0114472862424
Order_No_5980,2625.5570516779044
Order_No_17205,2733.817185823964
Order_No_25838,3233.2916646548792
Order_No_25963,2598.841708875255
Order_No_1309,3372.060904861646
Order_No_7512,2839.767603875507
Order_No_13915,3233.2916646548792
Order_No_3115,3134.633674864595
Order_No_1948,3114.822970138853
Order_No_519,3233.2916646548792
Order_No_16388,2864.26391001933
Order_No_26874,3372.060904861646
Order_No_15234,3348.7365361143957
Order_No_19028,3134.633674864595
Order_No_8126,3399.3511665323813
Order_No_9111,2734.1658203472316
Order_No_21503,2812.2319700042935
Order_No_12499,2680.526215014156
Order_No_18928,2965.358408227153
Order_No_5465,2802.178422674823
Order_No_13048,2947.8508450934323
Order_No_2857,2279.2828549531114
Order_No_25844,2803.7474456739856
Order_No_18487,3277.82410325564
Order_No_6215,2724.0114472862424
Order_No_1692,3026.915708845134
Order_No_4116,2808.6981994698854
Order_No_14678,3311.0477927539246
Order_No_25192,2947.8508450934323
Order_No_8729,3122.8313863372364
Order_No_18250,2825.0487522705334
Order_No_3831,2991.6998008966625
Order_No_9204,2734.1658203472316
Order_No_1947,3227.1974781086865
Order_No_13552,2836.010216951994
Order_No_529,2947.8508450934323
Order_No_2755,2712.963402459026
Order_No_23778,2808.6981994698854
Order_No_2495,3348.7365361143957
Order_No_2016,3277.82410325564
Order_No_21794,2972.3689867288012
Order_No_9208,2868.4052333534164
Order_No_15822,2651.3408880965617
Order_No_6575,2819.7579478930916
Order_No_3949,3277.82410325564
Order_No_319,3372.060904861646
Order_No_17814,3169.410205922228
Order_No_23307,2724.0114472862424
Order_No_6446,2724.0114472862424
Order_No_12528,2815.0950155886776
Order_No_26599,2805.2289484555245
Order_No_3487,3348.7365361143957
Order_No_26204,3322.3720613489636
Order_No_3519,2598.841708875255
Order_No_18444,3277.82410325564
Order_No_12235,2844.793772173624
Order_No_19357,2724.0114472862424
Order_No_19141,2844.793772173624
Order_No_26540,2306.4649396704613
Order_No_2567,2939.474471717561
Order_No_18914,2819.7579478930916
Order_No_18443,2724.0114472862424
Order_No_13480,3021.036430789394
Order_No_5674,2598.841708875255
Order_No_18355,2712.963402459026
Order_No_25212,2680.526215014156
Order_No_4425,2947.8508450934323
Order_No_19917,2739.948795473868
Order_No_1421,3372.244368952936
Order_No_5233,3122.8313863372364
Order_No_7452,2687.00091994186
Order_No_19368,3122.8313863372364
Order_No_25737,2680.526215014156
Order_No_7326,2712.963402459026
Order_No_23489,2625.5570516779044
Order_No_1104,3336.748472613622
Order_No_26621,3296.522040302203
Order_No_2952,2868.4052333534164
Order_No_3415,3336.748472613622
Order_No_1563,2803.7474456739856
Order_No_13782,2724.0114472862424
Order_No_20275,2687.00091994186
Order_No_26996,2991.6998008966625
Order_No_26414,2808.6981994698854
Order_No_19280,3337.245767911644
Order_No_7451,2829.770272772087
Order_No_13396,2680.526215014156
Order_No_11596,2864.26391001933
Order_No_25476,2711.1310754389215
Order_No_4984,2829.770272772087
Order_No_6973,2836.010216951994
Order_No_3206,3233.2916646548792
Order_No_16596,3265.5286804327015
Order_No_12643,3309.1562226483748
Order_No_14091,3243.8025917931186
Order_No_213,3356.7651812088297
Order_No_8808,2598.841708875255
Order_No_317,2598.841708875255
Order_No_15651,2680.526215014156
Order_No_25298,2839.767603875507
Order_No_4535,2947.8508450934323
Order_No_11323,3227.680393957483
Order_No_5165,2598.841708875255
Order_No_3136,2991.6998008966625
Order_No_5088,3277.82410325564
Order_No_21558,3233.2916646548792
Order_No_3257,2724.0114472862424
Order_No_23049,3342.5081191825657
Order_No_25176,3294.5535216843805
Order_No_12687,2868.4052333534164
Order_No_24853,2991.6998008966625
Order_No_14850,2598.841708875255
Order_No_18665,2689.91977200978
Order_No_22882,2823.7838368233424
Order_No_9441,3265.5286804327015
Order_No_14541,3345.385486172552
Order_No_16904,3240.1166120700045
Order_No_7186,2802.178422674823
Order_No_9436,2711.1310754389215
Order_No_6053,3114.822970138853
Order_No_14042,2680.526215014156
Order_No_26139,2651.3408880965617
Order_No_24155,3081.780082810562
Order_No_24770,3243.8025917931186
Order_No_27603,3397.2523495020823
Order_No_21432,3169.410205922228
Order_No_7858,2864.26391001933
Order_No_28000,2839.767603875507
Order_No_14889,2701.1426990046384
Order_No_10413,2998.186483258168
Order_No_27219,3041.8728922418704
Order_No_26705,2718.5350385380307
Order_No_3483,3348.7365361143957
Order_No_261,3356.7651812088297
Order_No_18550,2651.3408880965617
Order_No_5748,2724.0114472862424
Order_No_1157,2815.0950155886776
Order_No_23613,2739.948795473868
Order_No_546,2998.186483258168
Order_No_715,2778.8336721976184
Order_No_20059,3311.088561634916
Order_No_13189,2718.5350385380307
Order_No_18969,2849.8437712662508
Order_No_3943,2712.963402459026
Order_No_6577,3227.1974781086865
Order_No_20793,2823.7838368233424
Order_No_14735,2680.526215014156
Order_No_21828,2718.5350385380307
Order_No_11954,2812.2319700042935
Order_No_19606,2711.1310754389215
Order_No_20190,2680.526215014156
Order_No_6293,2815.0950155886776
Order_No_19076,2598.841708875255
Order_No_23510,2803.7474456739856
Order_No_2081,3021.036430789394
Order_No_27376,3346.8859965113566
Order_No_24681,3134.633674864595
Order_No_13432,2796.228348800184
Order_No_7068,2639.875302604617
Order_No_11210,3346.8859965113566
Order_No_4945,3021.036430789394
Order_No_21141,2625.5570516779044
Order_No_13591,3265.5286804327015
Order_No_401,2689.91977200978
Order_No_6689,3227.680393957483
Order_No_217,3026.915708845134
Order_No_1146,2724.0114472862424
Order_No_15868,3329.5423951161947
Order_No_20107,3372.244368952936
Order_No_21858,3240.1166120700045
Order_No_192,2838.6321697033354
Order_No_20966,2829.770272772087
Order_No_21055,2651.3408880965617
Order_No_2578,3369.576955717078
Order_No_26140,2625.5570516779044
Order_No_10493,2947.8508450934323
Order_No_21511,2815.0950155886776
